Class,Order,Effect_Order,Family,Effect_Family,Species,Effect_Species
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Litocranius walleri,-0.551175473
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Madoqua guentheri,0.545262177
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Madoqua kirkii,0.108931798
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Naemorhedus goral,-0.106039524
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Nanger dama,-0.247223553
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Nanger granti,0.214262289
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Nanger soemmerringii,0.192286896
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Neotragus moschatus,0.01575862
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Oreotragus oreotragus,-0.767687936
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Oryx beisa,-0.295310235
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Oryx gazella,0.279173631
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Oryx leucoryx,-0.263121665
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Ourebia ourebi,-0.052982802
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Ovibos moschatus,0.401967547
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Ovis ammon,-0.129096905
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Ovis dalli,0.177355315
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Ovis musimon,0.318365206
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Pantholops hodgsonii,-0.307012426
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Pelea capreolus,0.18664378
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Philantomba maxwellii,0.371369456
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Philantomba monticola,0.743609075
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Procapra picticaudata,0.290320432
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Procapra przewalskii,0.828985927
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Pseudois nayaur,0.407621235
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Raphicerus campestris,-0.362703102
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Raphicerus melanotis,-0.091106309
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Raphicerus sharpei,-0.729337991
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Redunca arundinum,-0.495819675
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Redunca fulvorufula,-0.390126575
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Redunca redunca,-0.431594498
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Rupicapra pyrenaica,0.493544867
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Sylvicapra grimmia,-0.227949604
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Syncerus caffer,0.354634175
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Taurotragus derbianus,-0.146028042
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Taurotragus oryx,-0.263725672
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Tetracerus quadricornis,-0.602233129
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Tragelaphus angasii,0.142378533
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Tragelaphus buxtoni,0.3066391
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Tragelaphus eurycerus,-0.57592222
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Tragelaphus imberbis,-0.638560732
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Tragelaphus scriptus,-0.482156067
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Tragelaphus spekii,-0.063196594
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Tragelaphus strepsiceros,-0.298896971
Mammalia,Cetartiodactyla,-1.328431859,Camelidae,-0.222096952,Camelus bactrianus,0.121500624
Mammalia,Cetartiodactyla,-1.328431859,Camelidae,-0.222096952,Camelus dromedarius,-0.352915832
Mammalia,Cetartiodactyla,-1.328431859,Camelidae,-0.222096952,Lama guanicoe,0.155034768
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Alces americanus,-0.527780094
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Axis axis,0.532590156
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Axis porcinus,-0.137492565
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Capreolus capreolus,0.572789971
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Cervus elaphus,0.261170891
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Dama dama,0.655869963
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Hippocamelus bisulcus,-0.390995851
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Mazama americana,-0.173649048
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Mazama gouazoubira,0.232882113
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Muntiacus muntjak,-0.115699234
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Odocoileus virginianus,0.216285131
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Ozotoceros bezoarticus,0.210265446
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Przewalskium albirostris,-0.887741181
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Rangifer tarandus,-0.814888708
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Rucervus duvaucelii,0.220277665
Mammalia,Cetartiodactyla,-1.328431859,Cervidae,0.097720054,Rusa unicolor,0.179721841
Mammalia,Cetartiodactyla,-1.328431859,Giraffidae,-0.103357866,Giraffa camelopardalis,-0.256065466
Mammalia,Cetartiodactyla,-1.328431859,Giraffidae,-0.103357866,Okapia johnstoni,0.220520092
Mammalia,Cetartiodactyla,-1.328431859,Hippopotamidae,-0.416716773,Hippopotamus amphibius,-0.143311333
Mammalia,Cetartiodactyla,-1.328431859,Suidae,-0.112073892,Phacochoerus aethiopicus,0.379572051
Mammalia,Cetartiodactyla,-1.328431859,Suidae,-0.112073892,Phacochoerus africanus,-0.309825965
Mammalia,Cetartiodactyla,-1.328431859,Suidae,-0.112073892,Potamochoerus larvatus,-0.783308638
Mammalia,Cetartiodactyla,-1.328431859,Suidae,-0.112073892,Potamochoerus porcus,0.147436287
Mammalia,Cetartiodactyla,-1.328431859,Suidae,-0.112073892,Sus scrofa,0.527583398
Mammalia,Cetartiodactyla,-1.328431859,Tayassuidae,0.715587587,Catagonus wagneri,-0.108377832
Mammalia,Cetartiodactyla,-1.328431859,Tayassuidae,0.715587587,Pecari tajacu,-0.047907119
Mammalia,Cetartiodactyla,-1.328431859,Tayassuidae,0.715587587,Tayassu pecari,0.402379703
Mammalia,Cetartiodactyla,-1.328431859,Tragulidae,-0.196159172,Moschiola meminna,-0.067460285
Mammalia,Cingulata,-0.764828271,Dasypodidae,-0.335309087,Dasypus novemcinctus,-0.208601404
Mammalia,Cingulata,-0.764828271,Dasypodidae,-0.335309087,Euphractus sexcinctus,0.01226057
Mammalia,Cingulata,-0.764828271,Dasypodidae,-0.335309087,Priodontes maximus,0.08102608
Mammalia,Dasyuromorphia,0.76690988,Dasyuridae,0.336221687,Antechinus swainsonii,0.115628603
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Caluromys philander,0.054494513
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Didelphis aurita,-0.000347318
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Didelphis marsupialis,-0.255363805
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Didelphis virginiana,-0.269113625
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Marmosa robinsoni,-0.125388154
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Marmosops fuscatus,0.199663086
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Metachirus nudicaudatus,-0.095063046
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Micoureus demerarae,0.054494513
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Monodelphis brevicaudata,0.054494513
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Philander opossum,-0.115151149
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Thylamys elegans,0.368397022
Mammalia,Didelphimorphia,0.163251749,Didelphidae,0.071571354,Tlacuatzin canescens,0.153497256
Mammalia,Diprotodontia,0.383166963,Macropodidae,-0.265900903,Macropus giganteus,0.028704034
Mammalia,Diprotodontia,0.383166963,Macropodidae,-0.265900903,Macropus rufus,-0.120148908
Mammalia,Diprotodontia,0.383166963,Petauridae,0.433885495,Petaurus breviceps,0.149215757
Mammalia,Eulipotyphla,1.013430453,Erinaceidae,-0.182961152,Erinaceus europaeus,-0.267657186
Mammalia,Eulipotyphla,1.013430453,Erinaceidae,-0.182961152,Hylomys suillus,0.204735777
Mammalia,Eulipotyphla,1.013430453,Soricidae,0.506784412,Blarina brevicauda,-0.130898147
Mammalia,Eulipotyphla,1.013430453,Soricidae,0.506784412,Crocidura hirta,-0.159419467
Mammalia,Eulipotyphla,1.013430453,Soricidae,0.506784412,Myosorex varius,0.034236399
Mammalia,Eulipotyphla,1.013430453,Soricidae,0.506784412,Neomys fodiens,-0.005154059
Mammalia,Eulipotyphla,1.013430453,Soricidae,0.506784412,Sorex araneus,0.041535336
Mammalia,Eulipotyphla,1.013430453,Soricidae,0.506784412,Sorex arcticus,-0.021082361
Mammalia,Eulipotyphla,1.013430453,Soricidae,0.506784412,Sorex cinereus,0.117618755
Mammalia,Eulipotyphla,1.013430453,Soricidae,0.506784412,Sorex oreopolus,0.297449664
Mammalia,Eulipotyphla,1.013430453,Talpidae,0.120475745,Talpa europaea,0.041432313
Mammalia,Hyracoidea,1.346078021,Procaviidae,0.590135341,Heterohyrax brucei,0.232052637
Mammalia,Hyracoidea,1.346078021,Procaviidae,0.590135341,Procavia capensis,-0.029101644
Mammalia,Lagomorpha,0.959916298,Leporidae,-0.167699718,Lepus americanus,-0.178149457
Mammalia,Lagomorpha,0.959916298,Leporidae,-0.167699718,Lepus capensis,-0.460326705
Mammalia,Lagomorpha,0.959916298,Leporidae,-0.167699718,Lepus coreanus,-0.085936986
Mammalia,Lagomorpha,0.959916298,Leporidae,-0.167699718,Lepus europaeus,-0.138289719
Mammalia,Lagomorpha,0.959916298,Leporidae,-0.167699718,Lepus microtis,0.128370725
Mammalia,Lagomorpha,0.959916298,Leporidae,-0.167699718,Lepus timidus,0.081680318
Mammalia,Lagomorpha,0.959916298,Leporidae,-0.167699718,Oryctolagus cuniculus,0.34413065
Mammalia,Lagomorpha,0.959916298,Leporidae,-0.167699718,Sylvilagus aquaticus,-0.105883067
Mammalia,Lagomorpha,0.959916298,Leporidae,-0.167699718,Sylvilagus floridanus,0.356731328
Mammalia,Lagomorpha,0.959916298,Ochotonidae,0.588537532,Ochotona collaris,0.075020205
Mammalia,Lagomorpha,0.959916298,Ochotonidae,0.588537532,Ochotona princeps,0.127381291
Mammalia,Macroscelidea,0.514304421,Macroscelididae,0.225476689,Elephantulus brachyrhynchus,0.07970521
Mammalia,Macroscelidea,0.514304421,Macroscelididae,0.225476689,Elephantulus edwardii,0.152299361
Mammalia,Macroscelidea,0.514304421,Macroscelididae,0.225476689,Rhynchocyon chrysopygus,-0.15446182
Mammalia,Peramelemorphia,0.056322146,Peramelidae,0.194085502,Isoodon auratus,-0.004982631
Mammalia,Peramelemorphia,0.056322146,Peramelidae,0.194085502,Isoodon obesulus,-0.100136686
Mammalia,Peramelemorphia,0.056322146,Peramelidae,0.194085502,Perameles gunnii,0.171866456
Mammalia,Peramelemorphia,0.056322146,Thylacomyidae,-0.169393256,Macrotis lagotis,-0.058255331
Mammalia,Perissodactyla,-1.262594866,Equidae,0.216760039,Equus burchellii,0.398456254
Mammalia,Perissodactyla,-1.262594866,Equidae,0.216760039,Equus hemionus,0.039696952
Mammalia,Perissodactyla,-1.262594866,Equidae,0.216760039,Equus kiang,-0.165112044
Mammalia,Perissodactyla,-1.262594866,Equidae,0.216760039,Equus zebra,-0.198496118
Mammalia,Perissodactyla,-1.262594866,Rhinocerotidae,-0.479660353,Ceratotherium simum,-0.34308205
Mammalia,Perissodactyla,-1.262594866,Rhinocerotidae,-0.479660353,Dicerorhinus sumatrensis,0.51699199
Mammalia,Perissodactyla,-1.262594866,Rhinocerotidae,-0.479660353,Diceros bicornis,-0.858919588
Mammalia,Perissodactyla,-1.262594866,Rhinocerotidae,-0.479660353,Rhinoceros unicornis,0.520051651
Mammalia,Perissodactyla,-1.262594866,Tapiridae,-0.290635098,Tapirus bairdii,-0.270803451
Mammalia,Perissodactyla,-1.262594866,Tapiridae,-0.290635098,Tapirus indicus,0.323489918
Mammalia,Perissodactyla,-1.262594866,Tapiridae,-0.290635098,Tapirus pinchaque,-0.134091627
Mammalia,Perissodactyla,-1.262594866,Tapiridae,-0.290635098,Tapirus terrestris,-0.018545948
Mammalia,Pilosa,-0.220980893,Bradypodidae,0.739438579,Bradypus variegatus,0.254297248
Mammalia,Pilosa,-0.220980893,Cyclopedidae,0.262570717,Cyclopes didactylus,0.090299604
Mammalia,Pilosa,-0.220980893,Myrmecophagidae,-1.098889739,Myrmecophaga tridactyla,-0.316920945
Mammalia,Pilosa,-0.220980893,Myrmecophagidae,-1.098889739,Tamandua mexicana,0.153752844
Mammalia,Pilosa,-0.220980893,Myrmecophagidae,-1.098889739,Tamandua tetradactyla,-0.214746501
Mammalia,Primates,-0.02762622,Aotidae,0.004193517,Aotus azarae,0.070585073
Mammalia,Primates,-0.02762622,Aotidae,0.004193517,Aotus lemurinus,-0.3088421
Mammalia,Primates,-0.02762622,Aotidae,0.004193517,Aotus nancymaae,0.189442886
Mammalia,Primates,-0.02762622,Aotidae,0.004193517,Aotus nigriceps,0.151429177
Mammalia,Primates,-0.02762622,Aotidae,0.004193517,Aotus vociferans,-0.10117286
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Alouatta belzebul,-0.411187911
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Alouatta caraya,0.076436226
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Alouatta guariba,0.041108527
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Alouatta macconnelli,-0.07298215
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Alouatta palliata,0.447142713
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Alouatta pigra,0.002696627
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Alouatta sara,-0.057853531
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Alouatta seniculus,-0.041753596
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Ateles belzebuth,0.159709152
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Ateles chamek,-0.137021369
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Ateles geoffroyi,0.07355992
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Ateles paniscus,-0.082428016
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Brachyteles arachnoides,0.085765749
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Brachyteles hypoxanthus,-0.213873253
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Lagothrix cana,0.089410046
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Lagothrix lagotricha,-0.070747663
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Lagothrix lugens,0.107600695
Mammalia,Primates,-0.02762622,Atelidae,-0.103071913,Lagothrix poeppigii,-0.031029199
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Callimico goeldii,-0.405372076
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Callithrix aurita,-0.030436791
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Callithrix flaviceps,-0.088019385
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Callithrix geoffroyi,-0.067578966
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Callithrix jacchus,0.595867738
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Callithrix kuhlii,0.150293717
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Callithrix penicillata,0.224383959
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Leontopithecus caissara,-0.272446173
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Leontopithecus chrysomelas,-0.123269706
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Leontopithecus chrysopygus,-0.642789903
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Leontopithecus rosalia,-0.219516418
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus fuscicollis,0.092970573
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus geoffroyi,-0.525279726
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus imperator,-0.143221047
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus labiatus,0.038659262
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus leucopus,-0.11900098
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus melanoleucus,0.328016971
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus midas,0.195054861
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus mystax,0.401972903
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus niger,0.438394104
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus nigricollis,0.029608255
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus oedipus,0.137418671
Mammalia,Primates,-0.02762622,Callitrichidae,-0.006007404,Saguinus pileatus,0.002224176
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Callithrix argentata,-0.011311637
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Callithrix intermedia,0.16949304
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Callithrix pygmaea,-0.096265368
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Cebus albifrons,-0.14740705
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Cebus apella,0.043715588
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Cebus capucinus,0.02676491
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Cebus libidinosus,-0.044617837
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Cebus nigritus,0.017867531
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Cebus olivaceus,-0.422615198
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Cebus xanthosternos,-0.076513981
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Saimiri boliviensis,0.378165702
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Saimiri oerstedii,0.042049076
Mammalia,Primates,-0.02762622,Cebidae,-0.009607357,Saimiri sciureus,0.117371196
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercocebus agilis,-0.133174026
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercocebus atys,-0.084216475
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercocebus galeritus,0.59434883
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercocebus torquatus,-0.531091432
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus albogularis,0.277667839
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus ascanius,0.34038188
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus campbelli,0.071169124
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus cephus,-0.050828804
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus denti,0.188371658
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus diana,0.163228323
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus doggetti,0.061765515
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus erythrogaster,0.166153357
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus hamlyni,-0.526894788
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus kandti,0.115820614
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus lhoesti,-0.438699358
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus lowei,-0.115499734
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus mitis,0.045944203
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus mona,-0.015371851
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus neglectus,0.152154727
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus nictitans,0.239119508
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus petaurista,0.071941896
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus pogonias,-0.169474351
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus solatus,0.144845354
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Cercopithecus wolfi,0.17787303
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Chlorocebus aethiops,0.017676981
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Chlorocebus pygerythrus,0.28386614
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Chlorocebus sabaeus,0.023372749
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Chlorocebus tantalus,0.11132642
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Colobus angolensis,-0.04945014
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Colobus guereza,0.218007002
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Colobus polykomos,0.104613592
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Colobus satanas,0.012800089
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Colobus vellerosus,0.232529175
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Erythrocebus patas,-0.768830921
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Lophocebus albigena,-0.244558124
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Lophocebus aterrimus,0.432333605
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca assamensis,-0.057238963
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca fascicularis,0.069133093
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca fuscata,0.106547072
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca hecki,-0.243666232
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca leonina,-0.282776453
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca mulatta,-0.347404189
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca nemestrina,-0.030296476
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca nigra,0.204743023
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca nigrescens,-0.064245778
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca radiata,-1.262747614
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca silenus,-0.182854937
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca sinica,0.064139877
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Macaca sylvanus,0.068280812
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Mandrillus sphinx,-0.347208341
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Miopithecus talapoin,0.316194466
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Nasalis larvatus,0.010029254
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Papio anubis,-1.071385931
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Papio cynocephalus,-0.068969056
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Papio hamadryas,-0.203066811
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Papio papio,-0.111366715
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Papio ursinus,-0.581450801
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Piliocolobus badius,0.401451856
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Piliocolobus foai,0.155437452
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Piliocolobus gordonorum,0.464211071
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Piliocolobus kirkii,0.014898233
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Piliocolobus preussi,-0.019696658
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Piliocolobus rufomitratus,0.669036125
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Piliocolobus tephrosceles,0.517583264
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Presbytis comata,-0.263501453
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Presbytis femoralis,0.124448224
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Presbytis frontata,-0.305563765
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Presbytis hosei,-0.161285632
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Presbytis natunae,-0.057385721
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Presbytis potenziani,0.08065617
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Presbytis rubicunda,0.041233106
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Presbytis siamensis,0.461351728
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Presbytis thomasi,0.218923012
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Procolobus verus,-0.194210554
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Rhinopithecus bieti,-0.116372124
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Semnopithecus ajax,-0.412864064
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Semnopithecus dussumieri,0.107514575
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Semnopithecus entellus,0.204063511
